Region,Sales,Category,Order ID,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Product ID,Sub-Category,Product Name
West,137,Office Supplies,CA-2017-111514,First Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,OFF-BI-10002735,Binders,GBC Prestige Therm-A-Bind Covers
West,139,Office Supplies,CA-2017-166135,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Aurora,Colorado,OFF-ST-10002974,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black"
West,139,Office Supplies,CA-2019-161333,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,OFF-ST-10000464,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins"
West,140,Office Supplies,CA-2019-142636,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Seattle,Washington,OFF-PA-10000157,Paper,Xerox 191
West,141,Office Supplies,CA-2016-101931,First Class,TS-21370,Todd Sumrall,Corporate,United States,Los Angeles,California,OFF-ST-10003442,Storage,Eldon Portable Mobile Manager
West,141,Office Supplies,CA-2016-121664,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Los Angeles,California,OFF-BI-10003684,Binders,Wilson Jones Legal Size Ring Binders
West,141,Office Supplies,CA-2019-129294,Standard Class,KD-16615,Ken Dana,Corporate,United States,Los Angeles,California,OFF-AP-10001154,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer
West,142,Office Supplies,CA-2017-130883,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Portland,Oregon,OFF-PA-10000474,Paper,Easy-staple paper
West,143,Office Supplies,US-2016-167738,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Los Angeles,California,OFF-ST-10003306,Storage,Letter Size Cart
West,144,Office Supplies,CA-2018-117849,Second Class,JK-16120,Julie Kriz,Home Office,United States,San Diego,California,OFF-PA-10004327,Paper,Xerox 1911
West,144,Office Supplies,CA-2019-106180,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,OFF-PA-10004327,Paper,Xerox 1911
West,145,Office Supplies,CA-2016-138240,Standard Class,SJ-20500,Shirley Jackson,Consumer,United States,San Francisco,California,OFF-AR-10002135,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners
West,146,Office Supplies,CA-2019-146346,First Class,RA-19945,Ryan Akin,Consumer,United States,Commerce City,Colorado,OFF-ST-10001418,Storage,Carina Media Storage Towers in Natural & Black
West,147,Office Supplies,CA-2016-155264,Second Class,RP-19270,Rachel Payne,Corporate,United States,San Francisco,California,OFF-PA-10003228,Paper,Xerox 1917
West,147,Office Supplies,CA-2017-135545,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Los Angeles,California,OFF-PA-10003892,Paper,Xerox 1943
West,147,Office Supplies,CA-2017-137113,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,OFF-ST-10002554,Storage,Tennsco Industrial Shelving
West,147,Office Supplies,CA-2017-150714,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,OFF-LA-10001474,Labels,Avery 477
West,147,Office Supplies,CA-2017-167255,Second Class,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,OFF-PA-10002377,Paper,Xerox 1916
West,147,Office Supplies,CA-2018-112942,Standard Class,RD-19810,Ross DeVincentis,Home Office,United States,Los Angeles,California,OFF-PA-10004092,Paper,Tops Green Bar Computer Printout Paper
West,147,Office Supplies,US-2019-125717,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,Colorado,OFF-ST-10001522,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h"
West,148,Office Supplies,CA-2019-118199,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,OFF-BI-10004330,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series"
West,148,Office Supplies,CA-2019-169327,Second Class,MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,OFF-BI-10004330,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series"
West,149,Office Supplies,CA-2016-131947,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Springfield,Oregon,OFF-PA-10003039,Paper,Xerox 1960
West,150,Office Supplies,CA-2019-154074,Second Class,BW-11110,Bart Watters,Corporate,United States,Spokane,Washington,OFF-ST-10002370,Storage,"Sortfiler Multipurpose Personal File Organizer, Black"
West,151,Office Supplies,CA-2018-123358,Standard Class,BT-11680,Brian Thompson,Consumer,United States,San Francisco,California,OFF-ST-10000636,Storage,Rogers Profile Extra Capacity Storage Tub
West,151,Office Supplies,CA-2019-110443,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Renton,Washington,OFF-BI-10001670,Binders,Vinyl Sectional Post Binders
West,152,Office Supplies,CA-2018-109953,Standard Class,RB-19360,Raymond Buch,Consumer,United States,San Francisco,California,OFF-AP-10002998,Appliances,Holmes 99% HEPA Air Purifier
West,153,Office Supplies,CA-2019-133487,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,Rancho Cucamonga,California,OFF-AP-10001271,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac
West,153,Office Supplies,CA-2019-142643,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Thousand Oaks,California,OFF-LA-10003510,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White"
West,153,Office Supplies,US-2016-164406,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,OFF-AP-10003287,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax
West,154,Office Supplies,CA-2018-128412,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Seattle,Washington,OFF-BI-10001718,Binders,GBC DocuBind P50 Personal Binding Machine
West,154,Office Supplies,CA-2018-144729,Standard Class,JE-15745,Joel Eaton,Consumer,United States,San Diego,California,OFF-ST-10004804,Storage,"Belkin 19"" Vented Equipment Shelf, Black"
West,154,Office Supplies,CA-2019-121398,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Los Angeles,California,OFF-BI-10001718,Binders,GBC DocuBind P50 Personal Binding Machine
West,154,Office Supplies,US-2019-123862,Second Class,JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,OFF-ST-10000760,Storage,Eldon Fold 'N Roll Cart System
West,155,Office Supplies,CA-2016-156594,Second Class,MC-17845,Michael Chen,Consumer,United States,Los Angeles,California,OFF-BI-10003007,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11"""
West,155,Office Supplies,CA-2018-105585,First Class,RF-19735,Roland Fjeld,Consumer,United States,San Jose,California,OFF-PA-10003625,Paper,Xerox 1979
West,155,Office Supplies,CA-2018-127138,Second Class,DK-13225,Dean Katz,Corporate,United States,San Francisco,California,OFF-AP-10003842,Appliances,Euro-Pro Shark Turbo Vacuum
West,155,Office Supplies,CA-2019-149076,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Los Angeles,California,OFF-PA-10000483,Paper,Xerox 19
West,156,Office Supplies,CA-2018-105494,First Class,PC-18745,Pamela Coakley,Corporate,United States,San Francisco,California,OFF-ST-10002205,Storage,File Shuttle I and Handi-File
West,158,Office Supplies,CA-2016-159709,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Kent,Washington,OFF-EN-10001434,Envelopes,"Strathmore #10 Envelopes, Ultimate White"
West,158,Office Supplies,CA-2018-144092,Second Class,LH-17155,Logan Haushalter,Consumer,United States,San Jose,California,OFF-EN-10001434,Envelopes,"Strathmore #10 Envelopes, Ultimate White"
West,158,Office Supplies,CA-2018-158834,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,OFF-AP-10000326,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection
West,159,Office Supplies,CA-2016-126361,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,OFF-ST-10002289,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black"
West,159,Office Supplies,CA-2019-161578,Second Class,RB-19465,Rick Bensley,Home Office,United States,Los Angeles,California,OFF-ST-10002289,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black"
West,160,Office Supplies,CA-2018-130267,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Stockton,California,OFF-PA-10002222,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream"
West,160,Office Supplies,CA-2018-160395,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Reno,Nevada,OFF-BI-10003984,Binders,Lock-Up Easel 'Spel-Binder'
West,161,Office Supplies,CA-2017-149713,Second Class,TG-21640,Trudy Glocke,Consumer,United States,Long Beach,California,OFF-PA-10004530,Paper,Personal Creations Ink Jet Cards and Labels
West,161,Office Supplies,CA-2019-123778,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,San Francisco,California,OFF-AP-10001242,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector
West,162,Office Supplies,CA-2018-141397,First Class,RC-19825,Roy Collins,Consumer,United States,Pasadena,California,OFF-ST-10001469,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer
West,164,Office Supplies,US-2019-136784,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,San Francisco,California,OFF-PA-10000675,Paper,Xerox 1919
West,165,Office Supplies,CA-2016-154592,First Class,EH-14005,Erica Hernandez,Home Office,United States,San Francisco,California,OFF-PA-10000062,Paper,Green Bar Computer Printout Paper
West,165,Office Supplies,CA-2019-112515,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,OFF-PA-10000062,Paper,Green Bar Computer Printout Paper
West,166,Office Supplies,CA-2016-100972,Second Class,DB-13360,Dennis Bolton,Home Office,United States,Salt Lake City,Utah,OFF-PA-10000357,Paper,Xerox 1888
West,166,Office Supplies,CA-2019-136875,Same Day,TC-21295,Toby Carlisle,Consumer,United States,San Diego,California,OFF-PA-10000357,Paper,Xerox 1888
West,166,Office Supplies,US-2019-109582,Second Class,JM-15865,John Murray,Consumer,United States,Los Angeles,California,OFF-PA-10004071,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box"
West,168,Office Supplies,CA-2017-120880,Standard Class,JL-15850,John Lucas,Consumer,United States,Seattle,Washington,OFF-BI-10002931,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders"
West,168,Office Supplies,CA-2017-136735,Standard Class,HA-14920,Helen Andreada,Consumer,United States,San Francisco,California,OFF-EN-10002230,Envelopes,Airmail Envelopes
West,168,Office Supplies,CA-2019-147452,First Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,OFF-PA-10004039,Paper,Xerox 1882
West,168,Office Supplies,CA-2019-162015,Standard Class,KB-16240,Karen Bern,Corporate,United States,Los Angeles,California,OFF-AP-10003040,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection
West,168,Office Supplies,US-2019-115609,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Los Angeles,California,OFF-AP-10003040,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection
West,169,Office Supplies,CA-2016-158225,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,San Jose,California,OFF-ST-10000675,Storage,"File Shuttle II and Handi-File, Black"
West,169,Office Supplies,US-2019-106131,First Class,TP-21565,Tracy Poddar,Corporate,United States,Aurora,Colorado,OFF-ST-10003638,Storage,Mobile Personal File Cube
West,170,Office Supplies,US-2019-132444,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,OFF-ST-10003442,Storage,Eldon Portable Mobile Manager
West,171,Office Supplies,CA-2019-104080,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Anaheim,California,OFF-BI-10003876,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets"
West,173,Office Supplies,CA-2019-156958,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,OFF-BI-10001543,Binders,GBC VeloBinder Manual Binding System
West,176,Office Supplies,US-2019-117534,First Class,CV-12295,Christina VanderZanden,Consumer,United States,Fresno,California,OFF-AP-10002403,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors
West,178,Office Supplies,CA-2016-120096,First Class,KE-16420,Katrina Edelman,Corporate,United States,Aurora,Colorado,OFF-PA-10001977,Paper,Xerox 194
West,180,Office Supplies,CA-2019-102379,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Oakland,California,OFF-AR-10004022,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener
West,181,Office Supplies,CA-2016-107139,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,Los Angeles,California,OFF-BI-10001670,Binders,Vinyl Sectional Post Binders
West,181,Office Supplies,CA-2017-165057,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Redlands,California,OFF-AR-10004648,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener
West,183,Office Supplies,CA-2016-112851,Standard Class,NR-18550,Nick Radford,Consumer,United States,Chula Vista,California,OFF-EN-10001453,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box"
West,183,Office Supplies,CA-2017-109603,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Moreno Valley,California,OFF-PA-10003790,Paper,Xerox 1991
West,183,Office Supplies,CA-2018-134803,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,OFF-PA-10003790,Paper,Xerox 1991
West,185,Office Supplies,CA-2018-109869,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,OFF-SU-10003505,Supplies,Premier Electric Letter Opener
West,186,Office Supplies,CA-2017-129546,Standard Class,RP-19855,Roy Phan,Corporate,United States,Los Angeles,California,OFF-AP-10002495,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets"
West,186,Office Supplies,CA-2018-104633,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Pasadena,California,OFF-PA-10000241,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case"
West,186,Office Supplies,US-2019-117534,First Class,CV-12295,Christina VanderZanden,Consumer,United States,Fresno,California,OFF-BI-10002026,Binders,Avery Arch Ring Binders
West,187,Office Supplies,CA-2017-121965,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,OFF-EN-10000056,Envelopes,Cameo Buff Policy Envelopes
West,187,Office Supplies,CA-2018-100993,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,OFF-ST-10004340,Storage,"Fellowes Mobile File Cart, Black"
West,187,Office Supplies,CA-2019-168942,Second Class,EM-13960,Eric Murdock,Consumer,United States,San Francisco,California,OFF-ST-10004340,Storage,"Fellowes Mobile File Cart, Black"
West,189,Office Supplies,CA-2019-102407,Second Class,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,OFF-AP-10001394,Appliances,Harmony Air Purifier
West,190,Office Supplies,US-2018-169040,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,OFF-PA-10000482,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate"
West,192,Office Supplies,CA-2019-152310,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,OFF-PA-10003134,Paper,Xerox 1937
West,192,Office Supplies,CA-2019-155873,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Carlsbad,New Mexico,OFF-PA-10001815,Paper,Xerox 1885
West,193,Office Supplies,CA-2018-146766,Same Day,TT-21220,Thomas Thornton,Consumer,United States,Chula Vista,California,OFF-AR-10002135,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners
West,193,Office Supplies,US-2017-107944,First Class,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,OFF-PA-10000659,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page"
West,194,Office Supplies,CA-2019-132619,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,San Francisco,California,OFF-ST-10001511,Storage,Space Solutions Commercial Steel Shelving
West,196,Office Supplies,CA-2019-150987,Standard Class,AH-10120,Adrian Hane,Home Office,United States,San Francisco,California,OFF-PA-10002923,Paper,Xerox 1942
West,197,Office Supplies,CA-2016-100090,Standard Class,EB-13705,Ed Braxton,Corporate,United States,San Francisco,California,OFF-BI-10001597,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue"
West,198,Office Supplies,CA-2016-127131,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Seattle,Washington,OFF-ST-10000036,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16"
West,198,Office Supplies,CA-2017-144806,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Tucson,Arizona,OFF-PA-10003039,Paper,Xerox 1960
West,200,Office Supplies,CA-2017-102036,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Seattle,Washington,OFF-ST-10003123,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems
West,204,Office Supplies,CA-2017-150714,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,OFF-AP-10003287,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax
West,204,Office Supplies,US-2019-109253,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,OFF-AP-10002867,Appliances,Fellowes Command Center 5-outlet power strip
West,205,Office Supplies,CA-2016-104563,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,OFF-ST-10000934,Storage,"Contico 72""H Heavy-Duty Storage System"
